symbol,t,o,h,l,c,v,vw,n
BTC/USD,2024-11-13T00:00:00Z,88085,88556.85,87683.8095,88166.83,0.070499942,88339.927749,9
BTC/USD,2024-11-13T01:00:00Z,88121.1,88656.46,87834.92,88340.4305,0.024024461,88249.922812,5
BTC/USD,2024-11-13T02:00:00Z,88385.65,88447.45,87176.5875,87967.8,0.280793335,87738.108853,11
BTC/USD,2024-11-13T03:00:00Z,87949.55,88250,87256.395,87277.3,0.020223568,87767.05115,7
BTC/USD,2024-11-13T04:00:00Z,87323.326,87829.447,86424.6,87319.59,0.066168047,87091.377605,18
BTC/USD,2024-11-13T05:00:00Z,87351.125,87569.05,86604.744,86654.53,0.045649654,86960.675394,8
BTC/USD,2024-11-13T06:00:00Z,86692.3585,87091.458,86292.0245,86595.2315,0.060487309,86619.369092,11
BTC/USD,2024-11-13T07:00:00Z,86643.455,87614.0045,86643.455,87521.972,0.017741408,87362.386933,5
BTC/USD,2024-11-13T08:00:00Z,87471.783,87831.265,87267.4425,87327.155,0.235392496,87496.80481,16
BTC/USD,2024-11-13T09:00:00Z,87387.9925,87653.938,87194.6655,87528.8,0.655514502,87430.066869,9
BTC/USD,2024-11-13T10:00:00Z,87482.2,87739.91,87282.35,87642.55,0.026779863,87569.456381,6
BTC/USD,2024-11-13T11:00:00Z,87572.1,88175.367,87572.1,87823.2195,0.024873518,87796.875811,10
BTC/USD,2024-11-13T12:00:00Z,87787.2645,88125.592,87657.9925,87800.3045,0.111445524,87891.907123,8
BTC/USD,2024-11-13T13:00:00Z,87837.101,89856.8375,87762.2,89375.02,0.339343267,89146.525571,28
BTC/USD,2024-11-13T14:00:00Z,89323.698,91956.466,88873.6715,91688.997,1.088927923,90582.210202,72
BTC/USD,2024-11-13T15:00:00Z,91649.724,92937.4,90589.7,92815.3735,1.136581461,92387.890843,70
BTC/USD,2024-11-13T16:00:00Z,92746.61,93483.05,91703.355,92457.69,1.666694197,92908.605595,64
BTC/USD,2024-11-13T17:00:00Z,92430.005,92970.817,91928.43,92350.944,1.465702077,92068.321957,27
BTC/USD,2024-11-13T18:00:00Z,92410.7,93336.8,92258.7,92966.68,0.24346952,92928.889801,37
BTC/USD,2024-11-13T19:00:00Z,92997.96,92997.96,90086.0845,90318.895,0.234134818,91415.720178,33
BTC/USD,2024-11-13T20:00:00Z,90370.6225,91227.778,89426.813,89774.2665,0.419212116,90397.86121,66
BTC/USD,2024-11-13T21:00:00Z,89815.68,89856.74,88078.6175,88658.1,0.229837872,88734.594303,31
BTC/USD,2024-11-13T22:00:00Z,88597.365,89929.6625,88521.325,89808.6225,0.030974286,89463.036353,9
BTC/USD,2024-11-13T23:00:00Z,89755.663,90630.165,89384.85,90547.084,0.033015877,89979.49576,16
BTC/USD,2024-11-14T00:00:00Z,90559.486,90638.6755,89768.453,90196.948,1.015479871,90141.83459,19
BTC/USD,2024-11-14T01:00:00Z,90213.12,90487.557,89621.53,90470.1,0.678714512,89883.001551,12
BTC/USD,2024-11-14T02:00:00Z,90409.545,90649.3745,89777.7225,90202.33,0.097921419,90028.740433,11
BTC/USD,2024-11-14T03:00:00Z,90229.8,90319.196,89647.7075,90046.505,2.121612882,89872.155047,12
BTC/USD,2024-11-14T04:00:00Z,89998.9715,90220.66,89431.028,90201.229,0.465836241,89676.780054,12
BTC/USD,2024-11-14T05:00:00Z,90160.9745,90186.65,89752.61,90051.44,0.088870583,90032.98523,8
BTC/USD,2024-11-14T06:00:00Z,90077.3,90365.15,89357.2724069475,89400.1225,0.323782664,90103.316193,8
BTC/USD,2024-11-14T07:00:00Z,89355.5674069475,90948.023,89253.55,90877.581,0.125140301,90047.879188,24
BTC/USD,2024-11-14T08:00:00Z,90832.975,91463.8775,90500.155,90649.2,0.221633024,91078.851299,16
BTC/USD,2024-11-14T09:00:00Z,90702.75,90954.585,90439.65,90954.585,0.098152204,90681.325286,6
BTC/USD,2024-11-14T10:00:00Z,90969.995,91503.846,90935.2185,91181.3485,0.070415498,91234.966587,18
BTC/USD,2024-11-14T11:00:00Z,91215.1725,91689.52,90575.81,91543.3205,0.045007301,91052.25542,11
BTC/USD,2024-11-14T12:00:00Z,91494.5,91679.4645,91033.9345,91285.865,0.083431287,91319.038333,21
BTC/USD,2024-11-14T13:00:00Z,91355.555,91442.575,90676.345,90820.8335,2.388707095,91230.869383,24
BTC/USD,2024-11-14T14:00:00Z,90785.1605,91747.205,88756.662,88784.27,1.035701308,89712.599206,35
BTC/USD,2024-11-14T15:00:00Z,88769.15,89677.98,87892.95,87989.3,1.100107755,88996.446051,50
BTC/USD,2024-11-14T16:00:00Z,87939.1005,89227.142,87578.216,89189.031333333,0.300382304,88429.508516,31
BTC/USD,2024-11-14T17:00:00Z,89157.883333333,89409.6225,88642.235,89288.8885,0.099905914,89033.960395,16
BTC/USD,2024-11-14T18:00:00Z,89238.5225,89737,89020.4575,89164.85,0.218808034,89488.610303,9
BTC/USD,2024-11-14T19:00:00Z,89216.2245,89693.8,89216.2245,89519.6815,3.335611532,89497.991014,16
BTC/USD,2024-11-14T20:00:00Z,89453.0205,89453.0205,87561.3,87610.0125,0.164017026,88258.087098,68
BTC/USD,2024-11-14T21:00:00Z,87570.35,88282.855,87038.886,88181.525,1.034071937,87354.480885,15
BTC/USD,2024-11-14T22:00:00Z,88228.121,88333.125,87093.5815,87676.355,0.20010062,87146.550704,3
BTC/USD,2024-11-14T23:00:00Z,87637.14,87799.2,86720.7,87325.1355,0.037588787,87187.95009,11
BTC/USD,2024-11-15T00:00:00Z,87282.26,88435.1055,87282.26,87919.9325,0.02525275,88064.06191,19
BTC/USD,2024-11-15T01:00:00Z,87979.405,88186.703,87505.574,88116.051,1.157167271,88024.896491,14
BTC/USD,2024-11-15T02:00:00Z,88070.1765,88462.16,87790.4415,88409.91,1.129699973,88134.908646,7
BTC/USD,2024-11-15T03:00:00Z,88367.735,88500,88154.956,88242.114,0.106079253,88402.256457,8
BTC/USD,2024-11-15T04:00:00Z,88266.3475,88291.95,87114.0895,87467.691,0.076625504,87662.186338,4
BTC/USD,2024-11-15T05:00:00Z,87451.9905,87900.2875,87346.633,87730.35,0.788569614,87834.809549,14
BTC/USD,2024-11-15T06:00:00Z,87791.065,88199.35,87621.409,88199.35,0.227818272,87767.585522,9
BTC/USD,2024-11-15T07:00:00Z,88240.641,88404.817,87669.08,87707.72,0.048071542,88200.08899,15
BTC/USD,2024-11-15T08:00:00Z,87745.0515,88167.5,87438.406,88135.5,0.480876367,88108.056791,5
BTC/USD,2024-11-15T09:00:00Z,88058.7585,89356.406,88031.033,89175.6955,0.857079537,89013.599459,13
BTC/USD,2024-11-15T10:00:00Z,89137.098,89451.31,88991.047,89360.022,0.061272097,89308.753575,4
BTC/USD,2024-11-15T11:00:00Z,89410.008,89724.87,89158.652,89724.87,0.00917853,89458.976205,6
BTC/USD,2024-11-15T12:00:00Z,89688.186,90682.55,89632.628,89808.748,0.958353268,90118.727833,16
BTC/USD,2024-11-15T13:00:00Z,89830.92,90449.476,89385.05,90157.039,0.426022174,89929.645723,8
BTC/USD,2024-11-15T14:00:00Z,90126.3175,90219.25,88611.2095,89117.2725,0.041709407,89597.042646,13
BTC/USD,2024-11-15T15:00:00Z,89064.8,89138.0515,87776.018,88432.334,0.101339705,88655.179743,20
BTC/USD,2024-11-15T16:00:00Z,88498.35,89712.948,88430.7,89404.9355,1.746635952,89251.189506,26
BTC/USD,2024-11-15T17:00:00Z,89335.105,89946.0145,89273.33,89530.3625,3.87936328,89456.126767,17
BTC/USD,2024-11-15T18:00:00Z,89488.933,89821.11,89275.55,89395.145,1.760522785,89527.324176,12
BTC/USD,2024-11-15T19:00:00Z,89376.905,90767.294206549,89315.265,90399.691,1.65261003,89628.215439,22
BTC/USD,2024-11-15T20:00:00Z,90374.0835,91489.3,90374.0835,91478.25,3.41597562,91217.005057,85
BTC/USD,2024-11-15T21:00:00Z,91475.265,91959.62,91166.4,91781.515,1.005195808,91522.042204,17
BTC/USD,2024-11-15T22:00:00Z,91741.25,91909.15,91134.346,91272.78,0.092439413,91493.095186,11
BTC/USD,2024-11-15T23:00:00Z,91292.525,91474.3975,90875.499,91052.197,0.552928208,90893.828989,7
BTC/USD,2024-11-16T00:00:00Z,91102.1125,91433.156,90859.28,91049.4845,4.554214811,91044.439913,15
BTC/USD,2024-11-16T01:00:00Z,90993.545,91463.0605,90993.545,91271.857,0.597846451,91272.950429,22
BTC/USD,2024-11-16T02:00:00Z,91209.044,91741.33,91209.044,91472.021,0.043361489,91632.873916,6
BTC/USD,2024-11-16T03:00:00Z,91421.675,91656.9215,91079.2,91342.6635,0.028153086,91135.729519,8
BTC/USD,2024-11-16T04:00:00Z,91300.868,91428.5125,91081.2,91295.91,1.091587583,91185.429564,7
BTC/USD,2024-11-16T05:00:00Z,91244.6575,91747.82,91210.27,91386.87,0.007078074,91489.516406,4
BTC/USD,2024-11-16T06:00:00Z,91382.485,91493.975,91273.732,91292.31,0.020738741,91369.898358,9
BTC/USD,2024-11-16T07:00:00Z,91250,91472.928,91151.6035,91151.6035,0.00610954,91250.817578,3
BTC/USD,2024-11-16T08:00:00Z,91144.75,91454.454,91108.555,91426.341,0.001191989,91427.273563,2
BTC/USD,2024-11-16T09:00:00Z,91459.335,91459.6,91267.485,91278.4925,0.064630071,91442.413664,4
BTC/USD,2024-11-16T10:00:00Z,91322.383,91645.4,91265.1,91454.658,0.008726897,91534.119584,3
BTC/USD,2024-11-16T11:00:00Z,91411.3425,91419.94,91053.5,91219.5325,0.006,91250,1
BTC/USD,2024-11-16T12:00:00Z,91265.0585,91350.51,90537.91,90933.6605,0.268888673,90905.432415,3
BTC/USD,2024-11-16T13:00:00Z,90956.7305,91226.98,90768.865,90784.306,0.006447977,91015.769569,2
BTC/USD,2024-11-16T14:00:00Z,90818.612,91093.82,90702.3495,91021.3655,0.694609256,90997.68411,8
BTC/USD,2024-11-16T15:00:00Z,90968.101,91056.0445,90113.105,90590.998,1.228912049,90566.723517,13
BTC/USD,2024-11-16T16:00:00Z,90642.296,90894.746,90292.7,90710.812,0.103714549,90787.589857,8
BTC/USD,2024-11-16T17:00:00Z,90652.717,90977.8,90594.241,90936.173,0,0,0
BTC/USD,2024-11-16T18:00:00Z,90945.78,91445.064,90906.0285,91372.073,0.012,91125,5
BTC/USD,2024-11-16T19:00:00Z,91330.003,91387.16,91026,91149.479,0.016460328,91236.788089,6
BTC/USD,2024-11-16T20:00:00Z,91207.246,91222.83,90788.376,90807.05,0.134984797,91026.963525,63
BTC/USD,2024-11-16T21:00:00Z,90852.345,91112.745,90780.195,91044.5635,0.227242015,90991.922533,3
BTC/USD,2024-11-16T22:00:00Z,91053.95,91060.8695,90400.05,90400.05,0.012,90625,2
BTC/USD,2024-11-16T23:00:00Z,90443.166,90695.042,90443.166,90628.925,0.000162608,90604.05,1
BTC/USD,2024-11-17T00:00:00Z,90651.26,90932.75,90649.415,90860.9,0.006,90750,1
BTC/USD,2024-11-17T01:00:00Z,90824.555,90886.9905,90066.06,90328.519,0.01253761,90390.729162,3
BTC/USD,2024-11-17T02:00:00Z,90287.585,90319.596,89419.5735,90076.2075,0.016395053,90220.35848,5
BTC/USD,2024-11-17T03:00:00Z,90050.2975,90274.851,89843.93,90248.05,0.006245795,90011.796805,2
BTC/USD,2024-11-17T04:00:00Z,90213.303,90750,90207.6975,90532.352,0.01240756,90382.801885,5
BTC/USD,2024-11-17T05:00:00Z,90585.38,90874.32,90403.7,90516.528,0.012187179,90620.136515,5
BTC/USD,2024-11-17T06:00:00Z,90460.535,90750,90388.2925,90655.8275,0.006650668,90596.935719,27
BTC/USD,2024-11-17T07:00:00Z,90616.1215,90653.293,90403.0225,90536.348,0.1221,90533.074637,3
BTC/USD,2024-11-17T08:00:00Z,90578.883,90989.42,90489.8515,90943,0.005713453,90737.401131,3
BTC/USD,2024-11-17T09:00:00Z,90969.945,91439.82,90969.945,91329.0805,0.415940513,91331.251148,5
BTC/USD,2024-11-17T10:00:00Z,91266.11,91330.54,90921.079,91076.9475,0.229372977,91215.115937,3
BTC/USD,2024-11-17T11:00:00Z,91008.3525,91028.016,90558.065,90726.4295,0.010099622,90781.225288,4
BTC/USD,2024-11-17T12:00:00Z,90751.3895,91178.5625,90677.6735,91061.1455,0.009996894,90920.354091,3
BTC/USD,2024-11-17T13:00:00Z,91122.67,91122.67,90307.465,90509.396,0.012255657,90628.664471,4
BTC/USD,2024-11-17T14:00:00Z,90549.6695,90724.91,89942.1,90303.8,1.000012951,90201.409825,3
BTC/USD,2024-11-17T15:00:00Z,90350.167,90580.0935,90092.504,90299.6375,1.247800456,90368.147763,5
BTC/USD,2024-11-17T16:00:00Z,90349.275,90474.916,90082.27,90464.077,0.076831418,90268.805227,8
BTC/USD,2024-11-17T17:00:00Z,90425.95,90625.783,90175.07,90597.4615,0.006,90500,1
BTC/USD,2024-11-17T18:00:00Z,90546.6655,90549.15,89846.226,89984.65,0.039440484,90183.383121,5
BTC/USD,2024-11-17T19:00:00Z,89947.5015,90163.3,89696.475,90043.3265,0.142523389,89893.995723,5
BTC/USD,2024-11-17T20:00:00Z,89987.523,90204.47,89511.68,89644.8865,0.025278534,89678.017193,48
BTC/USD,2024-11-17T21:00:00Z,89614.1685,89713.28,89021.8,89128.255,0.077853038,89485.150157,12
BTC/USD,2024-11-17T22:00:00Z,89097.958,89622.588,88774.35,89560.855,0.605096953,89413.559029,8
BTC/USD,2024-11-17T23:00:00Z,89503.125,89861.454,89352.24,89849.278,0.542406093,89668.128207,4
BTC/USD,2024-11-18T00:00:00Z,89912.775,90126.1,89655.545,89947.1665,0.006,90000,1
BTC/USD,2024-11-18T01:00:00Z,89968.4965,90923.12,89968.4965,90713.19,0.018,90500,3
BTC/USD,2024-11-18T02:00:00Z,90761.925,90826.6165,90507.335,90533.525,0.011371867,90560.6,1
BTC/USD,2024-11-18T03:00:00Z,90516.275,90654.43,90329.335,90654.43,0.006,90500,1
BTC/USD,2024-11-18T04:00:00Z,90627.159,90716.6,90479.603,90479.603,0.000214522,90716.6,1
BTC/USD,2024-11-18T05:00:00Z,90536.605,90832.3245,90465.1125,90625.931,0.050382174,90596.265863,5
BTC/USD,2024-11-18T06:00:00Z,90667.325,91999.75,90651.494,91999.75,0.217448852,91637.877879,12
BTC/USD,2024-11-18T07:00:00Z,92000,92224.6,91510.3,91763.255,0.043034503,91989.953808,11
BTC/USD,2024-11-18T08:00:00Z,91737.1325,92130.25,91566.167,91772.09,0.173595656,91732.668475,10
BTC/USD,2024-11-18T09:00:00Z,91829.496,92187.4845,91647.754,91737.454,0.034244355,91840.772872,8
BTC/USD,2024-11-18T10:00:00Z,91787.5975,91985.2415,91703.807,91773.6135,0.237296349,91863.563159,2
BTC/USD,2024-11-18T11:00:00Z,91811.767,91811.767,90064.15,90316.75,0.052350778,91455.607324,8
BTC/USD,2024-11-18T12:00:00Z,90270.3,90744.06,90146.402,90499.435,0.133834338,90352.836806,9
BTC/USD,2024-11-18T13:00:00Z,90533.29,90595.1015,89402.336,89518,0.05119088,89864.295684,20
BTC/USD,2024-11-18T14:00:00Z,89471.12,90993.3975,89471.12,90319.035,1.012217085,90666.526207,31
BTC/USD,2024-11-18T15:00:00Z,90290.8,92662.12,90290.8,92372.47,0.334247734,92148.227994,37
BTC/USD,2024-11-18T16:00:00Z,92419.7895,92608.4895,91212.75,91441.4485,0.042104006,91888.848254,11
BTC/USD,2024-11-18T17:00:00Z,91425.948,92208.686,90974.0885,91659.371,0.062462177,91613.924926,13
BTC/USD,2024-11-18T18:00:00Z,91582.17,91700.6,90259.45,90427.3365,0.12637483,91013.104452,7
BTC/USD,2024-11-18T19:00:00Z,90394.45,90709.16,89773.7,90709.16,0.050676313,90394.673776,11
BTC/USD,2024-11-18T20:00:00Z,90713.665,91982,90545.8,91577.62,0.115789278,91284.417712,62
BTC/USD,2024-11-18T21:00:00Z,91557.288,92094.244,91272.0225,91371.15,0.027569159,91743.280982,8
BTC/USD,2024-11-18T22:00:00Z,91417.0015,91520.6015,91128.45,91271.1,0.010008362,91250.123075,7
BTC/USD,2024-11-18T23:00:00Z,91262.2515,91303.644,90331.613,90498.25,0.019573684,90940.115962,9
BTC/USD,2024-11-19T00:00:00Z,90479.947,91226.0575,90419.432,91071,0.014,90875,3
BTC/USD,2024-11-19T01:00:00Z,91117.62,91234.29,90711.855,90765.035,0.009197777,90787.664189,6
BTC/USD,2024-11-19T02:00:00Z,90716.47,91326.9735,90716.47,91258.973,0.022998569,91136.932153,5
BTC/USD,2024-11-19T03:00:00Z,91313.137,91538.237,91230.624,91502.5495,0.007,91500,1
BTC/USD,2024-11-19T04:00:00Z,91579.699,91876.544,91311.207,91565.819,0.031163698,91632.160744,6
BTC/USD,2024-11-19T05:00:00Z,91528.6385,91915.5465,91336.9325,91915.5465,0.036960063,91586.636775,9
BTC/USD,2024-11-19T06:00:00Z,91922.351,92068.22,91697.556,92051.165,0.0140497,91948.349408,6
BTC/USD,2024-11-19T07:00:00Z,92012.707,92115.704,91686.2735,91709.08,0.057993852,91946.502514,9
BTC/USD,2024-11-19T08:00:00Z,91730.34,91816.395,91533.635,91816.395,0.009008758,91808.791735,2
BTC/USD,2024-11-19T09:00:00Z,91840.935,91959.7905,91281.91,91751.3355,0.020774998,91605.737521,5
BTC/USD,2024-11-19T10:00:00Z,91813.6,91930.75,91511.715,91809.902,0.086833456,91726.457541,12
BTC/USD,2024-11-19T11:00:00Z,91847.545,91878.3885,91592.3805,91738.0505,0,0,0
BTC/USD,2024-11-19T12:00:00Z,91788.89,92522.6,91788.89,92488.8415,0.049356427,92351.682245,11
BTC/USD,2024-11-19T13:00:00Z,92507,92804.25,91152.8965,91189.9875,0.428760207,92675.298539,16
BTC/USD,2024-11-19T14:00:00Z,91229.47,92338.561,91043.18,91879.4805,0.103821798,91729.454601,23
BTC/USD,2024-11-19T15:00:00Z,91919.787,92500,91576.3685,92448.7,0.055570276,92085.88718,13
BTC/USD,2024-11-19T16:00:00Z,92472.65,92750,92287.15,92679.05,0.085809521,92474.868116,20
BTC/USD,2024-11-19T17:00:00Z,92606.6,93309.365,92500.5,92952.29,0.216363623,92664.636845,19
BTC/USD,2024-11-19T18:00:00Z,92941.449,93961.3015,92854.6795,93770.145,0.35357043,93577.281289,27
BTC/USD,2024-11-19T19:00:00Z,93794.43,93986.725,93171.114,93362.3275,0.811784117,93488.277761,23
BTC/USD,2024-11-19T20:00:00Z,93294.326,93731.5,92287.27,92601.975,0.282671011,92888.294253,84
BTC/USD,2024-11-19T21:00:00Z,92584.9,92858.002,91954.313,92343.047,0.10655966,92512.335955,15
BTC/USD,2024-11-19T22:00:00Z,92360.8325,92560.22,91514.3,91974.199,0.163977228,91701.961247,14
BTC/USD,2024-11-19T23:00:00Z,91871.95,92424.43,91732.014,92424.43,0.125132955,92116.712091,8
BTC/USD,2024-11-20T00:00:00Z,92465.15,92492.45,92146.5175,92190.035,0.005408947,92411.577763,6
BTC/USD,2024-11-20T01:00:00Z,92243.625,92360.42,91843.8095,92119.78,0.020441229,92078.836848,5
BTC/USD,2024-11-20T02:00:00Z,92071.7,92194.6,91771.982,91912.275,0.001119638,91967.832408,6
BTC/USD,2024-11-20T03:00:00Z,91888.306,92202.738,91624.29,92160.5,0.10808648,91809.802715,22
BTC/USD,2024-11-20T04:00:00Z,92117.7475,92406.138,91967.12,92232.407,0.020349218,92218.898084,9
BTC/USD,2024-11-20T05:00:00Z,92163.6,92617.7395,92072.1345,92617.7395,0.639060904,92211.306452,9
BTC/USD,2024-11-20T06:00:00Z,92570.793,92809.129,92500,92510.25,0.141677894,92700.414632,26
BTC/USD,2024-11-20T07:00:00Z,92504.45,92973.428,92504.015,92951.69,0.242211927,92913.469178,9
BTC/USD,2024-11-20T08:00:00Z,92933.775,93404.45,92847.589,93306.5385,0.216338234,93207.322543,16
BTC/USD,2024-11-20T09:00:00Z,93258.545,93713.14,93090.85,93180.064,0.074284536,93536.139962,7
BTC/USD,2024-11-20T10:00:00Z,93254.733,93659.83,93152.8665,93382.3675,0.294951651,93647.35173,8
BTC/USD,2024-11-20T11:00:00Z,93370.8955,93703.4,93005.995,93550.75,0.033140124,93290.082899,4
BTC/USD,2024-11-20T12:00:00Z,93613.45,93805.15,93419.595,93660.17,0.050368954,93673.260084,6
BTC/USD,2024-11-20T13:00:00Z,93693.155,94621.344,93693.155,94512.5365,0.111162383,94315.63659,19
BTC/USD,2024-11-20T14:00:00Z,94554.65,94842.4895,93908.581,94708.455,0.998808306,94640.357571,28
BTC/USD,2024-11-20T15:00:00Z,94731.371,94959.72,94259.224,94873.128,0.080825904,94612.248176,13
BTC/USD,2024-11-20T16:00:00Z,94830.115,94926.269,93440.0705,94196.7695,0.044438902,94239.194746,12
BTC/USD,2024-11-20T17:00:00Z,94124.815,94500,93764.75,94087.7535,0.149568823,94243.319296,13
BTC/USD,2024-11-20T18:00:00Z,94127.239,94405.882,93288.0055,93845.04,0.049324097,93891.543057,9
BTC/USD,2024-11-20T19:00:00Z,93806.49,94131.84,93326.3,94131.84,0.07008785,93830.004178,20
BTC/USD,2024-11-20T20:00:00Z,94169.494,94683.159,94008.0555,94347.6,0.44106629,94348.684215,87
BTC/USD,2024-11-20T21:00:00Z,94405.83,94643.49,94037.8,94498.5395,0.014555194,94391.652669,7
BTC/USD,2024-11-20T22:00:00Z,94472.0415,94576.35,94055.145,94268.0695,0.019975611,94371.570332,7
BTC/USD,2024-11-20T23:00:00Z,94306.0985,94393.204,93866.91,94393.204,0.051113745,94131.061189,5
BTC/USD,2024-11-21T00:00:00Z,94347.589,94978.005,94347.589,94826.47,2.155673577,94909.214945,9
BTC/USD,2024-11-21T01:00:00Z,94860.825,95061.865,94706.3,94801.457,0.048231669,94900.828095,8
BTC/USD,2024-11-21T02:00:00Z,94849.05,94849.05,94131.585,94496.4,0.033949405,94634.35885,5
BTC/USD,2024-11-21T03:00:00Z,94524.475,95984.43,94524.475,95918.287,0.828056988,95556.615574,37
BTC/USD,2024-11-21T04:00:00Z,95934.9085,97670.581,95934.9085,97599.065,0.347467876,96892.968513,36
BTC/USD,2024-11-21T05:00:00Z,97549.84,97916.9535,96774.6395,97383.6625,0.545017795,97564.252294,26
BTC/USD,2024-11-21T06:00:00Z,97379.735,97460.9,96909.98,97056.9,0.240010481,97291.752826,16
BTC/USD,2024-11-21T07:00:00Z,97114.1765,97420.91,97000,97046.95,0.144274714,97193.661253,12
BTC/USD,2024-11-21T08:00:00Z,97046.085,97242.69,96817.6355,97157.021,0.411447848,97058.445995,13
BTC/USD,2024-11-21T09:00:00Z,97100.568,97687.655,97100.568,97666.2985,0.066729515,97471.744843,10
BTC/USD,2024-11-21T10:00:00Z,97694.55,97810.271,97305.995,97808.2675,0.050337097,97704.047028,6
BTC/USD,2024-11-21T11:00:00Z,97743,98375.02,97743,97968.7,0.422320811,98102.148826,24
BTC/USD,2024-11-21T12:00:00Z,98017.7,98251.345,97327.1045,97327.1045,0.559878641,97981.389345,22
BTC/USD,2024-11-21T13:00:00Z,97383.31,97709.24,97070.921,97544.88,0.662977244,97533.562472,16
BTC/USD,2024-11-21T14:00:00Z,97602,97750,96604.521,97104.988,0.979658474,97417.580721,47
BTC/USD,2024-11-21T15:00:00Z,97066.145,97229.3,95664.8365,96743.73,0.133658898,96741.638808,32
BTC/USD,2024-11-21T16:00:00Z,96797.971,97441.05,96354.6915,97227.6895,0.16741447,97049.223661,17
BTC/USD,2024-11-21T17:00:00Z,97173.2435,98122.4,97059.324,98122.4,0.131537788,97761.468138,18
BTC/USD,2024-11-21T18:00:00Z,98153.5,98453.67,97791.635,98404.191,0.114177635,98259.970209,17
BTC/USD,2024-11-21T19:00:00Z,98424.5,98985.53,97827.5315,97954.297,0.181195937,98539.407757,22
BTC/USD,2024-11-21T20:00:00Z,97909.127,98811.087,97689.7,98228.1745,0.198439618,98264.336892,118
BTC/USD,2024-11-21T21:00:00Z,98290.414,98293.14,97711.1,98117.288,0.008633911,98021.603758,7
BTC/USD,2024-11-21T22:00:00Z,98068.735,98482.5,98001.9225,98457.495,0.010290788,98308.984605,5
BTC/USD,2024-11-21T23:00:00Z,98458.423,98747,98448.2055,98477.4,0.014472797,98488.336783,9
BTC/USD,2024-11-22T00:00:00Z,98514.51,98609.485,98000,98099.731,0.02268623,98324.69929,8
BTC/USD,2024-11-22T01:00:00Z,98124.98,98500,98027.9,98154.4,0.033427904,98269.784616,7
BTC/USD,2024-11-22T02:00:00Z,98231.46,98872.005,98185.606,98738.8,0.015943032,98607.637084,4
BTC/USD,2024-11-22T03:00:00Z,98763.4795,99371.65,98568.09,98961.035,0.417764721,99025.848327,30
BTC/USD,2024-11-22T04:00:00Z,99034.33,99250,98787,98956.2775,0.327980064,99017.890301,17
BTC/USD,2024-11-22T05:00:00Z,98907.836,99099.15,98678.125,98951.3645,0.525208042,98928.810776,13
BTC/USD,2024-11-22T06:00:00Z,98893.115,99178.579,98800.4,99115.183,0.005445242,99033.603479,5
BTC/USD,2024-11-22T07:00:00Z,99073.236,99616.853,99017.055,99309.8095,0.62291036,99464.985946,16
BTC/USD,2024-11-22T08:00:00Z,99362.1135,99421.9845,98908.6,98917.1605,0.105402504,99189.797845,14
BTC/USD,2024-11-22T09:00:00Z,98894.153,98966,98518.406,98815.36,0.612078426,98625.459926,10
BTC/USD,2024-11-22T10:00:00Z,98807.886,98831.76,98376.7,98481.875,0.143536174,98684.815323,10
BTC/USD,2024-11-22T11:00:00Z,98427.2665,99000,98345.182,98949.985,0.080918455,98656.215438,9
BTC/USD,2024-11-22T12:00:00Z,98980.636,99021.38,98599.45,98757.95,0.090672384,98790.474129,13
BTC/USD,2024-11-22T13:00:00Z,98816.7,98816.7,97505.9835,97902.9275,0.756385738,98500.967699,21
BTC/USD,2024-11-22T14:00:00Z,97951.941,98203.5495,97270.471464019,97386.973,0.302521775,97596.102216,22
